,result,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,herald,heraldtime,ft,fttime,dmgtochampsperminute,wpm,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,earnedgpm,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15,side_Blue,side_Red
10703,0.0,0.0,0.0,1.0,3.1362333330000003,0.447564721,0.5528740679999999,1.0004387890000002,0.0,14.42181667,0.0,11.5718,1.0,7.50965,1778.358929,3.5015357610000004,1.132075472,0.7898200966028802,0.9214567793700269,0.403508772,0.120879121,973.0109697,3.475208425052673,2.711715665003222,0.0,30.14480035,15278.0,16685.0,-1407.0,22835.0,24914.0,-2079.0,16668.0,18437.0,-1769.0,270.0,323.0,-53.0,448.0,508.0,-60.0,0,1
10714,0.0,1.0,1.0,0.0,7.762916667000001,0.326906957,0.477787091,0.8046940490000001,1.0,14.4826,0.0,13.83233333,1.0,8.398883332999999,1989.203688,3.746856664,1.508801341,1.282481139875735,1.4082145849615915,0.507692308,0.227272727,1057.664711,4.953897736382741,3.922883486678719,0.0,32.7409891,15900.0,14900.0,1000.0,23449.0,23998.0,-549.0,18135.0,18881.0,-746.0,306.0,339.0,-33.0,451.0,487.0,-36.0,1,0
10715,1.0,0.0,0.0,1.0,7.762916667000001,0.477787091,0.326906957,0.8046940490000001,0.0,14.4826,1.0,13.83233333,0.0,8.398883332999999,3295.624476,4.023470243,1.408214585,1.3327745179100776,1.3327745179100776,0.6181818179999999,0.234042553,1262.7611060000004,6.613579211516045,4.476110645056487,0.5280804693605968,34.75272422,14900.0,15900.0,-1000.0,23998.0,23449.0,549.0,18881.0,18135.0,746.0,339.0,306.0,33.0,487.0,451.0,36.0,0,1
10726,1.0,0.0,0.0,1.0,5.430716667,0.7585791690000001,0.397350993,1.155930163,1.0,8.8625,-9999.0,-9999.0,1.0,14.52356667,2456.243227,3.792895846,1.5171583380000002,1.1198073451077433,1.2281757978601056,0.653846154,0.25862069,1447.723058,5.671282360706957,3.9735099342532822,0.39735099342532826,34.56953642,15227.0,16246.0,-1019.0,24798.0,24495.0,303.0,18799.0,19256.0,-457.0,317.0,346.0,-29.0,506.0,526.0,-20.0,1,0
10727,0.0,1.0,1.0,0.0,5.430716667,0.397350993,0.7585791690000001,1.155930163,0.0,8.8625,-9999.0,-9999.0,0.0,14.52356667,1809.247441,3.43166767,1.04756171,0.866947622018898,0.9030704396030187,0.516129032,0.150943396,1088.590006,6.321493077221131,4.587597833183335,0.28898254067296597,34.46116797,16246.0,15227.0,1019.0,24495.0,24798.0,-303.0,19256.0,18799.0,457.0,346.0,317.0,29.0,526.0,506.0,20.0,0,1
10738,1.0,0.0,0.0,1.0,7.327983333,0.359447005,0.221198157,0.580645161,0.0,13.27381667,1.0,13.847,-9999.0,-9999.0,2017.327189,4.147465438,1.382488479,1.0506912441427936,1.2442396312217292,0.422222222,0.232876712,1244.709677,5.612903225289133,4.036866359074944,0.3317972349924611,35.86175115,15169.0,15654.0,-485.0,23121.0,24237.0,-1116.0,19358.0,19778.0,-420.0,331.0,330.0,1.0,525.0,531.0,-6.0,1,0
10739,0.0,1.0,1.0,0.0,7.327983333,0.221198157,0.359447005,0.580645161,1.0,13.27381667,0.0,13.847,-9999.0,-9999.0,1611.290323,3.926267281,1.576036866,1.1059907833082037,1.188940092056319,0.454545455,0.271428571,956.6543779,6.248847925691351,4.783410137807981,0.11059907833082037,34.56221198,15654.0,15169.0,485.0,24237.0,23121.0,1116.0,19778.0,19358.0,420.0,330.0,331.0,-1.0,531.0,525.0,6.0,0,1
10750,0.0,0.0,0.0,1.0,12.50761667,0.090588827,0.301962758,0.392551585,0.0,10.02078333,-9999.0,-9999.0,-9999.0,-9999.0,1437.825868,3.412179165,0.905888274,0.8756919978987728,1.0568696526364498,0.470588235,0.222222222,932.9622547,4.3482637137042515,3.4725717158054783,0.18117765473767714,36.32611978,14851.0,14381.0,470.0,23617.0,23014.0,603.0,18555.0,18436.0,119.0,337.0,305.0,32.0,548.0,516.0,32.0,1,0
10751,1.0,1.0,1.0,0.0,12.50761667,0.301962758,0.090588827,0.392551585,1.0,10.02078333,-9999.0,-9999.0,-9999.0,-9999.0,1388.364368,2.929038752,1.6305988930000002,0.9058882736883856,0.9964771010572242,0.666666667,0.368421053,1320.531454,7.790639153720116,4.408656265283477,0.9964771010572242,36.80926019,14381.0,14851.0,-470.0,23014.0,23617.0,-603.0,18436.0,18555.0,-119.0,305.0,337.0,-32.0,516.0,548.0,-32.0,0,1
10762,1.0,1.0,1.0,0.0,3.708333333,0.8856088559999999,0.265682657,1.151291513,1.0,8.1077,1.0,13.3544,1.0,10.48606667,2367.143911,3.409594096,1.151291513,0.8413284134083142,0.974169741841206,0.857142857,0.14285714300000002,1593.431734,6.464944650400731,3.808118081742896,0.6199261993534947,33.78597786,16436.0,15439.0,997.0,28466.0,22821.0,5645.0,18231.0,18802.0,-571.0,308.0,290.0,18.0,484.0,456.0,28.0,1,0
10763,0.0,0.0,0.0,1.0,3.708333333,0.265682657,0.8856088559999999,1.151291513,0.0,8.1077,0.0,13.3544,0.0,10.48606667,1771.261993,3.055350554,0.664206642,0.7970479705973503,0.8856088562192781,0.25,0.093023256,810.3763838,4.915129152016994,3.896678967364824,0.0,29.57933579,15439.0,16436.0,-997.0,22821.0,28466.0,-5645.0,18802.0,18231.0,571.0,290.0,308.0,-18.0,456.0,484.0,-28.0,0,1
10774,0.0,0.0,0.0,1.0,6.181616667,0.234375,0.380859375,0.615234375,1.0,11.14115,-9999.0,-9999.0,0.0,14.15451667,1733.4375,3.80859375,1.669921875,1.0839843751058578,1.171875000114441,0.666666667,0.28358209,997.8046875,5.830078125569344,4.248046875414849,0.4980468750486374,35.12695313,15393.0,15276.0,117.0,22856.0,22898.0,-42.0,18654.0,18198.0,456.0,321.0,313.0,8.0,520.0,501.0,19.0,1,0
10775,1.0,1.0,1.0,0.0,6.181616667,0.380859375,0.234375,0.615234375,0.0,11.14115,-9999.0,-9999.0,1.0,14.15451667,1604.794922,3.720703125,1.435546875,1.025390625100136,1.171875000114441,0.534883721,0.245901639,1286.261719,5.507812500537873,3.750000000366211,0.32226562503147127,35.80078125,15276.0,15393.0,-117.0,22898.0,22856.0,42.0,18198.0,18654.0,-456.0,313.0,321.0,-8.0,501.0,520.0,-19.0,0,1
10786,0.0,0.0,0.0,1.0,3.240383333,0.117263844,0.938110749,1.055374593,-9999.0,-9999.0,1.0,13.55835,0.0,10.44293333,1170.136808,3.244299674,0.54723127,0.742671009868752,0.8208469056444101,0.321428571,0.104166667,779.7654722999998,4.96416938175429,3.5960912056802727,0.1563517915513162,28.76872964,14449.0,18277.0,-3828.0,22244.0,27737.0,-5493.0,16468.0,19333.0,-2865.0,285.0,272.0,13.0,456.0,454.0,2.0,1,0
10787,1.0,1.0,1.0,0.0,3.240383333,0.938110749,0.117263844,1.055374593,-9999.0,-9999.0,0.0,13.55835,1.0,10.44293333,1926.09772,2.970684039,1.28990228,1.0553745929713845,1.2508143324105296,0.64,0.272727273,1459.035831,6.136807818389161,3.5570032577924438,1.485342019737504,32.56026059,18277.0,14449.0,3828.0,27737.0,22244.0,5493.0,19333.0,16468.0,2865.0,272.0,285.0,-13.0,454.0,456.0,-2.0,0,1
10798,1.0,1.0,1.0,0.0,7.6643,0.236051502,0.17167382,0.4077253220000001,0.0,14.11273333,1.0,13.75463333,1.0,10.7814,2016.330472,3.605150215,1.974248927,0.8798283261802575,0.9012875536480687,0.644736842,0.325842697,1129.523605,6.952789699570816,4.227467811158798,0.6008583690987124,34.01287554,15220.0,14927.0,293.0,23723.0,22369.0,1354.0,19336.0,18985.0,351.0,324.0,326.0,-2.0,519.0,529.0,-10.0,1,0
10799,0.0,0.0,0.0,1.0,7.6643,0.17167382,0.236051502,0.4077253220000001,1.0,14.11273333,0.0,13.75463333,0.0,10.7814,868.4334764,4.034334764,1.60944206,1.3090128755364807,1.502145922746781,0.630434783,0.308641975,994.0729614,5.278969957081545,3.948497854077253,0.08583690987124463,31.56652361,14927.0,15220.0,-293.0,22369.0,23723.0,-1354.0,18985.0,19336.0,-351.0,326.0,324.0,2.0,529.0,519.0,10.0,0,1
10810,0.0,1.0,1.0,0.0,2.895866667,0.187969925,0.8270676690000001,1.015037594,0.0,10.35506667,-9999.0,-9999.0,-9999.0,-9999.0,1963.270677,3.458646617,0.7142857140000001,0.9774436090225563,1.1278195488721805,0.4,0.163636364,881.2330827,3.9849624060150375,3.4210526315789473,0.0,30.26315789,15215.0,16226.0,-1011.0,22127.0,24900.0,-2773.0,18468.0,19676.0,-1208.0,306.0,337.0,-31.0,473.0,524.0,-51.0,1,0
10811,1.0,0.0,0.0,1.0,2.895866667,0.8270676690000001,0.187969925,1.015037594,1.0,10.35506667,-9999.0,-9999.0,-9999.0,-9999.0,2693.007519,3.007518797,1.052631579,0.8646616541353384,1.0902255639097744,0.538461538,0.212121212,1483.827068,5.864661654135338,3.045112781954887,1.0526315789473684,34.28571429,16226.0,15215.0,1011.0,24900.0,22127.0,2773.0,19676.0,18468.0,1208.0,337.0,306.0,31.0,524.0,473.0,51.0,0,1
10822,1.0,1.0,1.0,0.0,6.015816667,0.8260325409999999,0.225281602,1.051314143,1.0,13.38826667,0.0,10.94136667,1.0,9.077133332999999,1968.886108,4.430538173,1.689612015,1.163954943825276,1.2015018774970592,0.6176470589999999,0.326530612,1483.682103,6.946182729279873,3.867334168193659,0.9386733417945774,33.6795995,17471.0,14100.0,3371.0,26197.0,20926.0,5271.0,19521.0,16744.0,2777.0,310.0,278.0,32.0,502.0,431.0,71.0,1,0
10823,0.0,0.0,0.0,1.0,6.015816667,0.225281602,0.8260325409999999,1.051314143,0.0,13.38826667,1.0,10.94136667,0.0,9.077133332999999,1088.560701,3.566958698,1.239048811,1.0137672091381436,1.1264080101534928,0.363636364,0.191489362,799.1639549,4.055068836552574,3.379224030460479,0.0,29.96245307,14100.0,17471.0,-3371.0,20926.0,26197.0,-5271.0,16744.0,19521.0,-2777.0,278.0,310.0,-32.0,431.0,502.0,-71.0,0,1
10834,0.0,0.0,0.0,1.0,2.883816667,0.206540448,0.438898451,0.645438898,0.0,12.0896,-9999.0,-9999.0,1.0,10.64811667,2706.222031,4.104991394,1.006884682,0.9552495697896084,1.1359724613714262,0.642857143,0.221052632,992.6901893,5.550774527155832,3.898450946979213,0.46471600692467435,32.65920826,14828.0,15421.0,-593.0,23631.0,22618.0,1013.0,18423.0,18747.0,-324.0,322.0,346.0,-24.0,497.0,535.0,-38.0,1,0
10835,1.0,1.0,1.0,0.0,2.883816667,0.438898451,0.206540448,0.645438898,1.0,12.0896,-9999.0,-9999.0,0.0,10.64811667,2233.502582,3.17555938,1.497418244,0.6970740103870116,0.8003442341480502,0.725,0.139784946,1225.332186,6.2994836494233635,3.562822719755837,0.8261617900883099,34.69879518,15421.0,14828.0,593.0,22618.0,23631.0,-1013.0,18747.0,18423.0,324.0,346.0,322.0,24.0,535.0,497.0,38.0,0,1
10846,0.0,0.0,0.0,1.0,7.9631,0.369761709,0.443714051,0.81347576,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.984000000000002,3235.612161,4.609695974,1.158586689,1.1339359078772444,1.2078882496953256,0.5490196079999999,0.2375,1026.389482,4.3138866060547345,3.3771569430257062,0.09860312242410822,31.94741167,14029.0,15254.0,-1225.0,24015.0,24410.0,-395.0,17476.0,18969.0,-1493.0,282.0,318.0,-36.0,462.0,517.0,-55.0,1,0
10847,1.0,1.0,1.0,0.0,7.9631,0.443714051,0.369761709,0.81347576,-9999.0,-9999.0,-9999.0,-9999.0,1.0,12.984000000000002,2725.636812,3.22925226,2.02136401,1.0353327854531362,1.1339359078772444,0.509803922,0.37755102,1317.663106,5.965488906658547,3.648315529692004,0.41906327030245993,33.1799507,15254.0,14029.0,1225.0,24410.0,24015.0,395.0,18969.0,17476.0,1493.0,318.0,282.0,36.0,517.0,462.0,55.0,0,1
10858,0.0,0.0,0.0,1.0,5.023066667,0.160342063,0.5772314270000001,0.73757349,0.0,5.719233332999999,0.0,12.89851667,0.0,12.44381667,1945.46232,3.046499198,1.4430785680000002,1.0261892037441143,1.2185996794461358,0.472222222,0.217948718,850.3516836000001,5.515766970124615,4.297167290678479,0.12827365046801428,32.67771245,15577.0,15500.0,77.0,23137.0,27285.0,-4148.0,18631.0,18965.0,-334.0,339.0,337.0,2.0,511.0,512.0,-1.0,1,0
10859,1.0,1.0,1.0,0.0,5.023066667,0.5772314270000001,0.160342063,0.73757349,1.0,5.719233332999999,1.0,12.89851667,1.0,12.44381667,2283.719936,4.136825227,0.929983966,1.0903260289781214,1.2185996794461358,0.578947368,0.122807018,1297.09674,5.3874933196566,3.270978086934364,0.25654730093602857,33.41528594,15500.0,15577.0,-77.0,27285.0,23137.0,4148.0,18965.0,18631.0,334.0,337.0,339.0,-2.0,512.0,511.0,1.0,0,1
10870,1.0,1.0,1.0,0.0,7.834333332999999,0.229591837,0.172193878,0.401785714,1.0,10.76278333,-9999.0,-9999.0,-9999.0,-9999.0,2225.433673,3.25255102,1.205357143,0.8992346938202019,0.9948979591202234,0.650793651,0.258823529,1155.742347,6.1224489792013745,3.616071428340812,0.6313775509801417,33.13775510000001,15229.0,15380.0,-151.0,23104.0,22952.0,152.0,19390.0,19180.0,210.0,325.0,331.0,-6.0,544.0,527.0,17.0,1,0
10871,0.0,0.0,0.0,1.0,7.834333332999999,0.172193878,0.229591837,0.401785714,0.0,10.76278333,-9999.0,-9999.0,-9999.0,-9999.0,3323.093112,2.831632653,1.071428571,0.9374999999402105,0.9948979591202234,0.576271186,0.198198198,1044.677296,5.242346938441177,3.8647959181208678,0.47831632650010736,33.78826531,15380.0,15229.0,151.0,22952.0,23104.0,-152.0,19180.0,19390.0,-210.0,331.0,325.0,6.0,527.0,544.0,-17.0,0,1
10882,1.0,1.0,1.0,0.0,0.957383333,0.50069541,0.278164117,0.778859527,1.0,9.669666667000001,-9999.0,-9999.0,1.0,13.5179,2574.88178,3.699582754,1.613351878,1.0570236439499303,1.1961057023643948,0.6875,0.367647059,1309.223922,6.0917941585535464,4.089012517385257,0.33379694019471484,37.07927677,15704.0,14620.0,1084.0,25398.0,21888.0,3510.0,19063.0,18772.0,291.0,359.0,290.0,69.0,573.0,473.0,100.0,1,0
10883,0.0,0.0,0.0,1.0,0.957383333,0.278164117,0.50069541,0.778859527,0.0,9.669666667000001,-9999.0,-9999.0,0.0,13.5179,2122.781641,3.226703755,1.5855354659999998,1.1961057023643948,1.3073713490959664,0.7209302329999999,0.288888889,900.2114047,5.591098748261474,4.589707927677329,0.0,32.40611961,14620.0,15704.0,-1084.0,21888.0,25398.0,-3510.0,18772.0,19063.0,-291.0,290.0,359.0,-69.0,473.0,573.0,-100.0,0,1
10894,1.0,1.0,1.0,0.0,3.114816667,0.594795539,0.260223048,0.855018587,1.0,10.68115,1.0,14.86041667,1.0,10.01683333,1963.643123,3.457249071,1.375464684,0.892193308550186,1.1152416356877324,0.727272727,0.288461538,1367.4423789999996,6.4684014869888475,3.9776951672862455,0.3717472118959108,35.0929368,15906.0,14988.0,918.0,24708.0,23168.0,1540.0,18288.0,17782.0,506.0,316.0,302.0,14.0,515.0,507.0,8.0,1,0
10895,0.0,0.0,0.0,1.0,3.114816667,0.260223048,0.594795539,0.855018587,0.0,10.68115,0.0,14.86041667,0.0,10.01683333,1421.8959109999996,3.159851301,0.966542751,0.7806691449814127,0.966542750929368,0.5,0.094339623,899.6356877000002,4.83271375464684,4.4981412639405205,0.0,32.6394052,14988.0,15906.0,-918.0,23168.0,24708.0,-1540.0,17782.0,18288.0,-506.0,302.0,316.0,-14.0,507.0,515.0,-8.0,0,1
10906,1.0,0.0,0.0,1.0,5.491016667,0.23894862600000005,0.119474313,0.358422939,0.0,12.01841667,1.0,11.527,1.0,13.6338,2349.366786,4.229390681,1.529271207,1.2664277180406212,1.2903225806451613,0.765957447,0.35443038,1283.364397,7.359617682198327,4.229390681003584,0.9796893667861409,37.27598566,15381.0,15251.0,130.0,24594.0,22759.0,1835.0,19238.0,18679.0,559.0,346.0,317.0,29.0,540.0,504.0,36.0,1,0
10907,0.0,1.0,1.0,0.0,5.491016667,0.119474313,0.23894862600000005,0.358422939,1.0,12.01841667,0.0,11.527,0.0,13.6338,1667.096774,3.010752688,1.624850657,1.051373954599761,1.123058542413381,0.508474576,0.204301075,951.6798088,4.301075268817204,3.4408602150537635,0.0,33.83512545,15251.0,15381.0,-130.0,22759.0,24594.0,-1835.0,18679.0,19238.0,-559.0,317.0,346.0,-29.0,504.0,540.0,-36.0,0,1
10918,1.0,1.0,1.0,0.0,2.1592,0.28326180300000003,0.128755365,0.412017167,0.0,13.9873,1.0,13.71585,-9999.0,-9999.0,2084.343348,4.738197425,1.596566524,1.3648068670699405,1.416309012997108,0.7192982459999999,0.25,1348.403433,7.133047210912707,3.630901287865313,1.5965665237421944,38.13733906,16758.0,15064.0,1694.0,24540.0,23593.0,947.0,19591.0,18437.0,1154.0,352.0,313.0,39.0,548.0,513.0,35.0,1,0
10919,0.0,0.0,0.0,1.0,2.1592,0.128755365,0.28326180300000003,0.412017167,1.0,13.9873,0.0,13.71585,-9999.0,-9999.0,1086.978541,3.630901288,1.699570815,1.2618025752156052,1.3648068670699405,0.483333333,0.244897959,906.4120172,3.9656652363919025,2.5751072963583783,0.20600858370867026,33.75965665,15064.0,16758.0,-1694.0,23593.0,24540.0,-947.0,18437.0,19591.0,-1154.0,313.0,352.0,-39.0,513.0,548.0,-35.0,0,1
10930,0.0,1.0,1.0,0.0,5.704433333,0.157687254,0.4467805520000001,0.604467806,0.0,9.0576,1.0,11.54231667,0.0,7.66695,1645.755585,3.837056505,1.73455979,1.4980289093298294,1.6294349540078845,0.540983607,0.244186047,1029.182654,6.018396846254928,4.257555847568988,0.1314060446780552,35.79500657,15865.0,16383.0,-518.0,25729.0,25141.0,588.0,17437.0,18103.0,-666.0,324.0,322.0,2.0,525.0,518.0,7.0,1,0
10931,1.0,0.0,0.0,1.0,5.704433333,0.4467805520000001,0.157687254,0.604467806,1.0,9.0576,0.0,11.54231667,1.0,7.66695,2113.823916,4.467805519,1.182654402,1.3929040735873852,1.4454664914586073,0.491803279,0.176470588,1320.483574,6.0709592641261505,3.889618922470434,0.6307490144546649,34.08672799,16383.0,15865.0,518.0,25141.0,25729.0,-588.0,18103.0,17437.0,666.0,322.0,324.0,-2.0,518.0,525.0,-7.0,0,1
10942,1.0,1.0,0.0,0.0,3.378133333,0.381045432,0.146555936,0.527601368,1.0,10.8739,0.0,14.88855,0.0,12.32931667,1521.778212,3.722520762,1.758671226,1.0845139227079126,1.1724474840085541,0.754716981,0.3125,1279.480215,6.917440155650469,4.425989252132292,0.9379579872068433,36.40449438,16068.0,16237.0,-169.0,26073.0,26035.0,38.0,19687.0,19739.0,-52.0,314.0,339.0,-25.0,501.0,544.0,-43.0,1,0
10943,0.0,0.0,0.0,1.0,3.378133333,0.146555936,0.381045432,0.527601368,0.0,10.8739,1.0,14.88855,1.0,12.32931667,1430.356619,3.4294088910000005,1.553492916,1.201758671108768,1.4655593550106927,0.564102564,0.231884058,1063.427455,5.862237420042771,4.044943819829512,0.2638006839019247,35.20273571,16237.0,16068.0,169.0,26035.0,26073.0,-38.0,19739.0,19687.0,52.0,339.0,314.0,25.0,544.0,501.0,43.0,0,1
10954,1.0,0.0,0.0,1.0,3.660033333,0.141010576,0.235017626,0.376028202,1.0,13.14263333,1.0,11.62828333,1.0,7.63245,1473.678026,4.347826087,1.433607521,1.4571092831962398,1.4571092831962398,0.595744681,0.35106383,1192.3948300000004,6.9565217391304355,4.488836662749707,0.5875440658049355,33.70152761,17193.0,15562.0,1631.0,25478.0,23758.0,1720.0,18048.0,18394.0,-346.0,299.0,324.0,-25.0,494.0,530.0,-36.0,1,0
10955,0.0,1.0,1.0,0.0,3.660033333,0.235017626,0.141010576,0.376028202,0.0,13.14263333,0.0,11.62828333,0.0,7.63245,954.6650999,3.3137485310000003,1.7156286719999998,0.8460634547591069,0.9635722679200941,0.589041096,0.179487179,1064.427732,6.133960047003526,4.418331374853114,0.09400705052878966,34.66509988,15562.0,17193.0,-1631.0,23758.0,25478.0,-1720.0,18394.0,18048.0,346.0,324.0,299.0,25.0,530.0,494.0,36.0,0,1
10966,0.0,1.0,1.0,0.0,5.7291,0.280636109,0.392890552,0.67352666,0.0,6.279166667,1.0,10.63948333,0.0,9.990366667,1639.391955,4.097287184,1.487371375,0.982226379886083,0.982226379886083,0.666666667,0.224137931,1059.91768,6.117867166147603,4.40598690406043,0.3928905519544332,35.38821328,15423.0,16786.0,-1363.0,25150.0,25113.0,37.0,18876.0,18470.0,406.0,312.0,332.0,-20.0,517.0,532.0,-15.0,1,0
10967,1.0,0.0,0.0,1.0,5.7291,0.392890552,0.280636109,0.67352666,1.0,6.279166667,0.0,10.63948333,1.0,9.990366667,1754.115996,3.676333022,1.768007484,1.1225444341555233,1.1786716558632995,0.538461538,0.37037037,1252.630496,6.1739943878553785,4.0692235738137725,0.5051449953699855,34.60243218,16786.0,15423.0,1363.0,25113.0,25150.0,-37.0,18470.0,18876.0,-406.0,332.0,312.0,20.0,532.0,517.0,15.0,0,1
11338,0.0,0.0,0.0,1.0,10.46498333,0.110633067,0.516287646,0.626920713,0.0,13.02891667,-9999.0,-9999.0,-9999.0,-9999.0,1447.264905,3.023970498,1.364474493,0.9219422248405725,1.0325752918214413,0.465116279,0.163934426,792.4130301,4.794099569170977,4.093423478292142,0.0,30.23970498,15144.0,15433.0,-289.0,23224.0,24094.0,-870.0,19115.0,19325.0,-210.0,330.0,333.0,-3.0,495.0,527.0,-32.0,1,0
11339,1.0,1.0,1.0,0.0,10.46498333,0.516287646,0.110633067,0.626920713,1.0,13.02891667,-9999.0,-9999.0,-9999.0,-9999.0,2545.039951,4.757221881,1.327596804,1.3644744927640473,1.438229870751293,0.892857143,0.203703704,1520.194222,7.080516286775597,4.425322679234748,0.8113091578597038,38.24216349,15433.0,15144.0,289.0,24094.0,23224.0,870.0,19325.0,19115.0,210.0,333.0,330.0,3.0,527.0,495.0,32.0,0,1
11350,1.0,1.0,0.0,0.0,3.15495,0.361050328,0.065645514,0.4266958420000001,1.0,3.874383333,1.0,12.52661667,1.0,10.7714,1785.919037,4.5951859960000006,1.7396061269999998,1.378555798536263,1.608315098292307,0.684210526,0.369863014,1310.888403,6.170678336305178,3.347921225016639,0.5908096279441127,36.76148796,16350.0,15171.0,1179.0,27127.0,22535.0,4592.0,20016.0,19508.0,508.0,355.0,331.0,24.0,558.0,504.0,54.0,1,0
11351,0.0,0.0,0.0,1.0,3.15495,0.065645514,0.361050328,0.4266958420000001,0.0,3.874383333,0.0,12.52661667,0.0,10.7714,1583.730853,3.643326039,1.93654267,1.0175054703481943,1.1487964987802193,0.5106382979999999,0.303030303,895.2538293,5.71115973679309,4.3982494524728395,0.2625820568640501,34.36542670000001,15171.0,16350.0,-1179.0,22535.0,27127.0,-4592.0,19508.0,20016.0,-508.0,331.0,355.0,-24.0,504.0,558.0,-54.0,0,1
11362,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.107526882,0.322580645,0.4301075270000001,0.0,9.31905,-9999.0,-9999.0,-9999.0,-9999.0,1495.134409,4.247311828,1.586021505,1.532258064516129,1.7204301075268815,0.465753425,0.265957447,976.9247312,5.591397849462365,4.301075268817204,0.0,37.31182796,15036.0,15334.0,-298.0,23338.0,23950.0,-612.0,18864.0,19280.0,-416.0,336.0,340.0,-4.0,559.0,575.0,-16.0,1,0
11363,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.322580645,0.107526882,0.4301075270000001,1.0,9.31905,-9999.0,-9999.0,-9999.0,-9999.0,2214.892473,4.489247312,2.177419355,1.4247311827956988,1.5591397849462365,0.6984126979999999,0.389473684,1440.876344,7.93010752688172,4.516129032258064,1.129032258064516,38.89784946,15334.0,15036.0,298.0,23950.0,23338.0,612.0,19280.0,18864.0,416.0,340.0,336.0,4.0,575.0,559.0,16.0,0,1
11374,1.0,1.0,1.0,0.0,6.765433333,0.248815166,0.035545024,0.28436019,1.0,13.95853333,-9999.0,-9999.0,-9999.0,-9999.0,1813.862559,3.94549763,1.528436019,1.4218009480357585,1.5639810428393344,0.71875,0.294117647,1336.684834,6.540284360964489,3.9099526070983357,0.4620853081116215,39.06398104,15469.0,15319.0,150.0,23276.0,23491.0,-215.0,18662.0,19477.0,-815.0,343.0,347.0,-4.0,553.0,566.0,-13.0,1,0
11375,0.0,0.0,0.0,1.0,6.765433333,0.035545024,0.248815166,0.28436019,0.0,13.95853333,-9999.0,-9999.0,-9999.0,-9999.0,1324.763033,3.518957346,1.101895735,1.1018957347277127,1.2796208532321827,0.333333333,0.246376812,871.3293838999998,5.189573460330518,4.549763033714427,0.0,36.78909953,15319.0,15469.0,-150.0,23491.0,23276.0,215.0,19477.0,18662.0,815.0,347.0,343.0,4.0,566.0,553.0,13.0,0,1
11386,0.0,0.0,0.0,1.0,7.861616667000001,0.172579099,0.4314477470000001,0.604026846,0.0,7.7824,0.0,13.02791667,-9999.0,-9999.0,1859.137105,4.113135187,1.610738255,1.3231064236507089,1.4956855223877579,0.534883721,0.233333333,980.3298178,6.011505272673873,4.02684563719781,0.115052732491366,35.26366251,15351.0,15526.0,-175.0,24282.0,24013.0,269.0,19335.0,19156.0,179.0,345.0,340.0,5.0,558.0,546.0,12.0,1,0
11387,1.0,1.0,1.0,0.0,7.861616667000001,0.4314477470000001,0.172579099,0.604026846,1.0,7.7824,1.0,13.02791667,-9999.0,-9999.0,1676.807287,4.573346117,1.639501438,1.1792905080365015,1.2943432405278674,0.64,0.2,1267.271333,6.155321188288081,3.940556087829285,0.920421859930928,34.91850431,15526.0,15351.0,175.0,24013.0,24282.0,-269.0,19156.0,19335.0,-179.0,340.0,345.0,-5.0,546.0,558.0,-12.0,0,1
11398,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.088582677,0.088582677,0.0,8.191866667000001,-9999.0,-9999.0,1.0,10.99806667,859.4291339,3.543307087,2.214566929,1.0925196849318386,1.1515748030362623,0.66,0.303370787,853.246063,4.872047243614956,3.7795275586831174,0.05905511810442371,32.39173228,14876.0,15186.0,-310.0,23322.0,23147.0,175.0,18562.0,19533.0,-971.0,318.0,355.0,-37.0,501.0,545.0,-44.0,1,0
11399,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.088582677,0.0,0.088582677,1.0,8.191866667000001,-9999.0,-9999.0,0.0,10.99806667,1029.625984,4.812992126,1.417322835,1.3582677164017454,1.5354330707150163,0.692307692,0.25609756100000003,1140.076772,7.440944881157387,3.838582676787541,1.2401574801928978,35.6988189,15186.0,14876.0,310.0,23147.0,23322.0,-175.0,19533.0,18562.0,971.0,355.0,318.0,37.0,545.0,501.0,44.0,0,1
11410,0.0,0.0,0.0,1.0,7.297183332999999,0.0,0.324483776,0.324483776,0.0,7.87085,-9999.0,-9999.0,-9999.0,-9999.0,965.3097345,3.746312684,1.91740413,1.2684365781710916,1.4749262536873158,0.575,0.3125,858.7079646,5.929203539823009,4.660766961651918,0.26548672566371684,37.25663717,14956.0,15309.0,-353.0,22917.0,23870.0,-953.0,19339.0,18533.0,806.0,341.0,313.0,28.0,556.0,545.0,11.0,1,0
