,side,gamelength,result,k,d,a,teamkills,teamdeaths,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
9239,Red,24.75,0.0,3.0,10.0,9.0,3.0,10.0,0.0,0.0,1.0,3.8475,0.12121212099999999,0.40404040399999996,0.525252525,0.0,13.19155,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50438333,0.0,11.41053333,0.0,0.0,2.0,9.0,0.0,21.47605,0.0,1.0,30780.0,1243.636364,83.0,3.353535354,1.0,23.0,0.929292929,27.0,33.0,0.433333333,0.185185185,39110.0,912.5252525000001,36975.0,-0.107727738,726.0,134.0,86.0,16.0,34.74747475,14844.0,16429.0,-1585.0,22865.0,26644.0,-3779.0,18702.0,19503.0,-801.0,332.0,325.0,7.0,529.0,524.0,5.0
9250,Blue,31.03333333,0.0,6.0,19.0,18.0,6.0,19.0,0.0,0.0,1.0,8.517066667,0.19334049399999997,0.6122448979999999,0.805585392,0.0,15.00368333,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.62576667,1.0,8.967316667,0.0,1.0,3.0,11.0,0.0,21.89451667,0.0,2.0,61502.0,1981.804511,98.0,3.157894737,1.0,32.0,1.031149302,25.0,29.0,0.5,0.153846154,53365.0,1063.198711,51875.0,-0.059659622,976.0,191.0,136.0,16.0,37.6047261,16241.0,15290.0,951.0,23959.0,24443.0,-484.0,18849.0,18657.0,192.0,349.0,313.0,36.0,558.0,521.0,37.0
9251,Red,31.03333333,1.0,19.0,6.0,55.0,19.0,6.0,1.0,1.0,0.0,8.517066667,0.6122448979999999,0.19334049399999997,0.805585392,1.0,15.00368333,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.62576667,0.0,8.967316667,1.0,0.0,11.0,3.0,1.0,21.89451667,2.0,0.0,75943.0,2447.142857,109.0,3.5123523089999997,1.0,26.0,0.837808808,34.0,37.0,0.518518519,0.169014085,62670.0,1363.037594,55065.0,0.059659622,755.0,176.0,115.0,11.0,30.0,15290.0,16241.0,-951.0,24443.0,23959.0,484.0,18657.0,18849.0,-192.0,313.0,349.0,-36.0,521.0,558.0,-37.0
9262,Blue,41.5,1.0,16.0,5.0,41.0,16.0,5.0,0.0,0.0,1.0,3.524166667,0.385542169,0.120481928,0.506024096,0.0,12.72131667,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.22568333,0.0,10.92503333,1.0,0.0,10.0,6.0,1.0,30.38893333,1.0,0.0,94567.0,2278.7228920000002,152.0,3.662650602,1.0,60.0,1.4457831330000002,44.0,44.0,0.681818182,0.166666667,79780.0,1277.204819,66963.0,-0.008846202,1258.0,231.0,153.0,18.0,35.87951807,15274.0,16061.0,-787.0,23455.0,25850.0,-2395.0,18687.0,19099.0,-412.0,335.0,341.0,-6.0,535.0,575.0,-40.0
9263,Red,41.5,0.0,5.0,16.0,10.0,5.0,16.0,1.0,1.0,0.0,3.524166667,0.120481928,0.385542169,0.506024096,1.0,12.72131667,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19.22568333,1.0,10.92503333,0.0,1.0,6.0,10.0,0.0,30.38893333,0.0,1.0,96119.0,2316.120482,166.0,4.0,1.0,65.0,1.56626506,41.0,43.0,0.596491228,0.32631578899999997,70268.0,1048.0,67558.0,0.008846202,1280.0,234.0,165.0,22.0,36.48192771,16061.0,15274.0,787.0,25850.0,23455.0,2395.0,19099.0,18687.0,412.0,341.0,335.0,6.0,575.0,535.0,40.0
9274,Blue,32.98333333,0.0,7.0,9.0,11.0,7.0,9.0,0.0,0.0,1.0,6.10665,0.212228398,0.272865083,0.485093482,0.0,13.29475,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.17028333,1.0,14.51125,0.0,0.0,4.0,10.0,0.0,23.92771667,0.0,1.0,33722.0,1022.3951490000001,145.0,4.396159677,1.0,49.0,1.4855987869999998,40.0,42.0,0.481481481,0.247311828,52604.0,941.0874179,50415.0,-0.10869871,861.0,158.0,130.0,0.0,30.89439111,15657.0,15395.0,262.0,24737.0,25320.0,-583.0,19610.0,19136.0,474.0,325.0,325.0,0.0,476.0,525.0,-49.0
9275,Red,32.98333333,1.0,9.0,7.0,26.0,9.0,7.0,1.0,1.0,0.0,6.10665,0.272865083,0.212228398,0.485093482,1.0,13.29475,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.17028333,0.0,14.51125,1.0,1.0,10.0,4.0,1.0,23.92771667,1.0,0.0,58964.0,1787.690753,147.0,4.4567963619999995,1.0,68.0,2.061647297,50.0,53.0,0.673469388,0.264705882,62399.0,1238.055584,56210.0,0.10869871,961.0,217.0,143.0,15.0,35.71500758,15395.0,15657.0,-262.0,25320.0,24737.0,583.0,19136.0,19610.0,-474.0,325.0,325.0,0.0,525.0,476.0,49.0
9286,Blue,37.16666667,0.0,5.0,14.0,15.0,5.0,14.0,1.0,1.0,0.0,9.006266667,0.13452914800000002,0.376681614,0.511210762,0.0,15.57326667,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.74353333,1.0,9.343966667,0.0,0.0,3.0,11.0,0.0,26.0496,0.0,2.0,47989.0,1291.183857,161.0,4.331838565,1.0,46.0,1.237668161,40.0,47.0,0.581818182,0.166666667,60354.0,974.7982063,57875.0,-0.103236379,1093.0,267.0,175.0,35.0,36.59192825,16666.0,15356.0,1310.0,25635.0,23127.0,2508.0,18474.0,19639.0,-1165.0,322.0,360.0,-38.0,537.0,553.0,-16.0
9287,Red,37.16666667,1.0,14.0,5.0,35.0,14.0,5.0,0.0,0.0,1.0,9.006266667,0.376681614,0.13452914800000002,0.511210762,1.0,15.57326667,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.74353333,0.0,9.343966667,1.0,1.0,11.0,3.0,1.0,26.0496,2.0,0.0,59743.0,1607.434978,139.0,3.739910314,1.0,59.0,1.587443946,51.0,57.0,0.608695652,0.239583333,70072.0,1236.269058,64175.0,0.103236379,1082.0,179.0,118.0,7.0,33.92825112,15356.0,16666.0,-1310.0,23127.0,25635.0,-2508.0,19639.0,18474.0,1165.0,360.0,322.0,38.0,553.0,537.0,16.0
9646,Blue,27.0,0.0,2.0,14.0,4.0,2.0,14.0,0.0,0.0,1.0,4.201116667,0.074074074,0.518518519,0.592592593,0.0,9.186516667000001,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14061667,0.0,10.75193333,0.0,0.0,0.0,9.0,0.0,20.48155,0.0,1.0,36774.0,1362.0,99.0,3.666666667,1.0,34.0,1.259259259,28.0,33.0,0.486486486,0.290909091,39896.0,814.5925926,37520.0,-0.273851285,752.0,153.0,116.0,5.0,33.51851852,14710.0,16110.0,-1400.0,22554.0,25157.0,-2603.0,17971.0,19666.0,-1695.0,328.0,336.0,-8.0,538.0,532.0,6.0
9647,Red,27.0,1.0,14.0,2.0,29.0,14.0,2.0,1.0,1.0,0.0,4.201116667,0.518518519,0.074074074,0.592592593,1.0,9.186516667000001,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,14.14061667,1.0,10.75193333,1.0,1.0,9.0,0.0,1.0,20.48155,1.0,0.0,42532.0,1575.259259,92.0,3.407407407,1.0,44.0,1.62962963,34.0,40.0,0.8275862070000001,0.214285714,53156.0,1305.703704,49425.0,0.273851285,763.0,150.0,94.0,19.0,33.81481481,16110.0,14710.0,1400.0,25157.0,22554.0,2603.0,19666.0,17971.0,1695.0,336.0,328.0,8.0,532.0,538.0,-6.0
9658,Blue,46.63333333,1.0,18.0,10.0,44.0,18.0,10.0,0.0,0.0,1.0,9.39555,0.385989993,0.214438885,0.600428878,0.0,15.46681667,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,18.81095,0.0,0.0,9.0,4.0,1.0,28.73088333,3.0,0.0,109887.0,2356.404575,238.0,5.103645461,1.0,65.0,1.393852752,76.0,83.0,0.551724138,0.292035398,87258.0,1229.601144,80225.0,-0.018927911999999998,1284.0,273.0,189.0,16.0,33.38813438,14649.0,16178.0,-1529.0,23307.0,24653.0,-1346.0,18068.0,18823.0,-755.0,317.0,334.0,-17.0,537.0,554.0,-17.0
9659,Red,46.63333333,0.0,10.0,18.0,31.0,10.0,18.0,1.0,1.0,0.0,9.39555,0.214438885,0.385989993,0.600428878,1.0,15.46681667,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-9999.0,-9999.0,1.0,18.81095,1.0,1.0,4.0,9.0,0.0,28.73088333,0.0,3.0,111152.0,2383.531094,170.0,3.6454610439999997,1.0,86.0,1.84417441,43.0,45.0,0.48351648399999997,0.24590163899999998,82378.0,1124.954968,81758.0,0.018927911999999998,1343.0,273.0,187.0,25.0,34.653323799999995,16178.0,14649.0,1529.0,24653.0,23307.0,1346.0,18823.0,18068.0,755.0,334.0,317.0,17.0,554.0,537.0,17.0
9670,Blue,32.85,0.0,2.0,8.0,5.0,2.0,8.0,1.0,1.0,0.0,12.80118333,0.06088280099999999,0.243531202,0.304414003,0.0,10.92571667,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.44066667,1.0,13.34195,1.0,1.0,4.0,9.0,0.0,23.123,0.0,2.0,38546.0,1173.394216,126.0,3.835616438,1.0,42.0,1.278538813,35.0,37.0,0.543478261,0.09782608699999999,53791.0,983.5251142000001,50348.0,-0.070643687,957.0,212.0,145.0,17.0,35.58599696,15203.0,14934.0,269.0,24911.0,23002.0,1909.0,19014.0,18719.0,295.0,332.0,331.0,1.0,547.0,539.0,8.0
9671,Red,32.85,1.0,8.0,2.0,20.0,8.0,2.0,0.0,0.0,1.0,12.80118333,0.243531202,0.06088280099999999,0.304414003,1.0,10.92571667,4.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,14.44066667,0.0,13.34195,0.0,0.0,9.0,4.0,1.0,23.123,2.0,0.0,47928.0,1458.995434,169.0,5.1445966510000005,1.0,46.0,1.400304414,44.0,48.0,0.522727273,0.280487805,60922.0,1200.60274,54035.0,0.070643687,934.0,212.0,141.0,7.0,34.88584475,14934.0,15203.0,-269.0,23002.0,24911.0,-1909.0,18719.0,19014.0,-295.0,331.0,332.0,-1.0,539.0,547.0,-8.0
9682,Blue,33.58333333,1.0,16.0,4.0,46.0,16.0,4.0,0.0,0.0,1.0,9.5424,0.476426799,0.1191067,0.595533499,1.0,20.36645,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.46346667,1.0,16.39965,0.0,1.0,10.0,2.0,1.0,25.9937,1.0,0.0,84602.0,2519.1662530000003,141.0,4.198511166,1.0,66.0,1.9652605459999999,35.0,37.0,0.7,0.373493976,67686.0,1362.431762,62825.0,0.125014798,1007.0,231.0,159.0,7.0,36.86352357,15864.0,16714.0,-850.0,25291.0,25270.0,21.0,19848.0,19637.0,211.0,373.0,346.0,27.0,598.0,572.0,26.0
9683,Red,33.58333333,0.0,4.0,16.0,12.0,4.0,16.0,1.0,1.0,0.0,9.5424,0.1191067,0.476426799,0.595533499,0.0,20.36645,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.46346667,0.0,16.39965,1.0,0.0,2.0,10.0,0.0,25.9937,0.0,1.0,73907.0,2200.704715,133.0,3.9602977669999997,1.0,44.0,1.310173697,43.0,51.0,0.365853659,0.219178082,57516.0,1059.602978,55433.0,-0.125014798,1060.0,175.0,146.0,0.0,36.77419355,16714.0,15864.0,850.0,25270.0,25291.0,-21.0,19637.0,19848.0,-211.0,346.0,373.0,-27.0,572.0,598.0,-26.0
9694,Blue,50.2,1.0,16.0,15.0,36.0,16.0,15.0,0.0,0.0,1.0,3.1703,0.3187251,0.298804781,0.61752988,0.0,16.09768333,2.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,16.57985,1.0,13.03678333,1.0,1.0,8.0,8.0,0.0,25.19873333,3.0,1.0,115497.0,2300.737052,197.0,3.924302789,1.0,108.0,2.151394422,61.0,61.0,0.661290323,0.336206897,91821.0,1189.653386,78455.0,-0.057924377,1430.0,294.0,208.0,13.0,34.34262948,15860.0,16244.0,-384.0,24830.0,24572.0,258.0,18669.0,18438.0,231.0,312.0,304.0,8.0,503.0,481.0,22.0
9695,Red,50.2,0.0,15.0,16.0,29.0,15.0,16.0,1.0,1.0,0.0,3.1703,0.298804781,0.3187251,0.61752988,1.0,16.09768333,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,16.57985,0.0,13.03678333,0.0,0.0,8.0,8.0,1.0,25.19873333,1.0,3.0,124367.0,2477.4302789999997,226.0,4.5019920319999995,1.0,79.0,1.573705179,56.0,56.0,0.625,0.26984127,87290.0,1099.394422,83135.0,0.057924377,1344.0,288.0,204.0,12.0,32.50996016,16244.0,15860.0,384.0,24572.0,24830.0,-258.0,18438.0,18669.0,-231.0,304.0,312.0,-8.0,481.0,503.0,-22.0
9706,Blue,33.0,0.0,15.0,15.0,35.0,15.0,15.0,0.0,0.0,1.0,7.288883332999999,0.454545455,0.454545455,0.9090909090000001,0.0,15.00255,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.31071667,1.0,18.13541667,1.0,1.0,4.0,7.0,0.0,27.39148333,0.0,1.0,87353.0,2647.060606,129.0,3.9090909089999997,1.0,54.0,1.636363636,39.0,47.0,0.6764705879999999,0.362318841,55988.0,1042.848485,54830.0,-0.066012363,846.0,162.0,130.0,8.0,30.54545455,14798.0,16336.0,-1538.0,22773.0,24187.0,-1414.0,18418.0,18985.0,-567.0,306.0,328.0,-22.0,497.0,529.0,-32.0
9707,Red,33.0,1.0,15.0,15.0,50.0,15.0,15.0,1.0,1.0,0.0,7.288883332999999,0.454545455,0.454545455,0.9090909090000001,1.0,15.00255,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19.31071667,0.0,18.13541667,0.0,0.0,7.0,4.0,1.0,27.39148333,1.0,0.0,64973.0,1968.878788,117.0,3.545454545,1.0,40.0,1.212121212,26.0,28.0,0.46511627899999997,0.14285714300000002,63031.0,1256.272727,58573.0,0.066012363,905.0,183.0,141.0,8.0,32.96969697,16336.0,14798.0,1538.0,24187.0,22773.0,1414.0,18985.0,18418.0,567.0,328.0,306.0,22.0,529.0,497.0,32.0
9718,Blue,36.2,1.0,17.0,7.0,45.0,17.0,7.0,1.0,1.0,0.0,3.173266667,0.46961326,0.193370166,0.662983425,0.0,14.89378333,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-9999.0,-9999.0,1.0,21.88181667,1.0,1.0,11.0,0.0,1.0,24.70281667,2.0,0.0,84059.0,2322.071823,111.0,3.066298343,1.0,60.0,1.6574585640000001,32.0,37.0,0.46296296299999995,0.214285714,70489.0,1297.143646,70320.0,0.30377984399999997,987.0,244.0,148.0,32.0,34.00552486,16122.0,15752.0,370.0,23704.0,23267.0,437.0,18637.0,19020.0,-383.0,325.0,314.0,11.0,523.0,493.0,30.0
9719,Red,36.2,0.0,7.0,17.0,11.0,7.0,17.0,0.0,0.0,1.0,3.173266667,0.193370166,0.46961326,0.662983425,1.0,14.89378333,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,21.88181667,0.0,0.0,0.0,11.0,0.0,24.70281667,0.0,2.0,75407.0,2083.066298,161.0,4.4475138119999995,1.0,52.0,1.4364640880000001,52.0,55.0,0.666666667,0.373333333,54209.0,847.4198895,51775.0,-0.30377984399999997,1025.0,139.0,130.0,0.0,32.15469613,15752.0,16122.0,-370.0,23267.0,23704.0,-437.0,19020.0,18637.0,383.0,314.0,325.0,-11.0,493.0,523.0,-30.0
9730,Blue,33.11666667,0.0,4.0,16.0,8.0,4.0,16.0,1.0,1.0,0.0,14.4235,0.120785103,0.483140413,0.603925516,0.0,9.18795,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.82876667,0.0,18.41625,0.0,0.0,0.0,11.0,0.0,27.76913333,0.0,1.0,34079.0,1029.058883,132.0,3.985908405,1.0,73.0,2.204328133,34.0,35.0,0.542372881,0.23456790100000002,50283.0,864.7488676,49108.0,-0.15440699800000002,976.0,188.0,128.0,7.0,35.14846502,15127.0,15002.0,125.0,23348.0,22758.0,590.0,19241.0,19335.0,-94.0,346.0,344.0,2.0,553.0,557.0,-4.0
9731,Red,33.11666667,1.0,16.0,4.0,48.0,16.0,4.0,0.0,0.0,1.0,14.4235,0.483140413,0.120785103,0.603925516,1.0,9.18795,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.82876667,1.0,18.41625,1.0,1.0,11.0,0.0,1.0,27.76913333,1.0,0.0,58342.0,1761.711122,176.0,5.31454454,1.0,63.0,1.902365375,55.0,56.0,0.6756756759999999,0.342465753,66211.0,1345.715148,57325.0,0.15440699800000002,1020.0,196.0,134.0,19.0,36.71867136,15002.0,15127.0,-125.0,22758.0,23348.0,-590.0,19335.0,19241.0,94.0,344.0,346.0,-2.0,557.0,553.0,4.0
9742,Blue,39.98333333,1.0,9.0,6.0,15.0,9.0,6.0,1.0,0.0,0.0,8.597316667000001,0.225093789,0.150062526,0.375156315,1.0,5.440233332999999,3.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,16.05095,1.0,12.55161667,0.0,1.0,11.0,5.0,1.0,26.29288333,2.0,0.0,69027.0,1726.394331,217.0,5.427261359,1.0,97.0,2.4260108380000003,68.0,70.0,0.65625,0.265957447,73158.0,1183.24802,61150.0,0.009728202,1133.0,200.0,132.0,25.0,33.3388912,15536.0,14324.0,1212.0,24653.0,23257.0,1396.0,19565.0,17839.0,1726.0,350.0,313.0,37.0,534.0,513.0,21.0
9743,Red,39.98333333,0.0,6.0,9.0,19.0,6.0,9.0,0.0,0.0,1.0,8.597316667000001,0.150062526,0.225093789,0.375156315,0.0,5.440233332999999,2.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,16.05095,0.0,12.55161667,1.0,0.0,5.0,11.0,0.0,26.29288333,0.0,2.0,84038.0,2101.825761,218.0,5.45227178,1.0,82.0,2.050854523,52.0,53.0,0.5066666670000001,0.21153846199999998,65035.0,980.0883702,60558.0,-0.009728202,1167.0,242.0,151.0,26.0,35.2396832,14324.0,15536.0,-1212.0,23257.0,24653.0,-1396.0,17839.0,19565.0,-1726.0,313.0,350.0,-37.0,513.0,534.0,-21.0
9754,Blue,45.13333333,1.0,10.0,6.0,26.0,10.0,6.0,0.0,0.0,1.0,12.4186,0.22156573100000002,0.132939439,0.35450517,1.0,10.18426667,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,16.32085,1.0,15.28385,1.0,1.0,11.0,2.0,1.0,27.8941,3.0,0.0,87888.0,1947.296898,208.0,4.608567208,1.0,97.0,2.149187592,55.0,60.0,0.602739726,0.367924528,83888.0,1216.138848,78400.0,0.189179756,1275.0,276.0,148.0,49.0,34.364844899999994,15778.0,14561.0,1217.0,24463.0,22275.0,2188.0,20087.0,18877.0,1210.0,376.0,333.0,43.0,567.0,495.0,72.0
9755,Red,45.13333333,0.0,6.0,10.0,16.0,6.0,10.0,1.0,1.0,0.0,12.4186,0.132939439,0.22156573100000002,0.35450517,0.0,10.18426667,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.32085,0.0,15.28385,0.0,0.0,2.0,11.0,0.0,27.8941,0.0,3.0,67121.0,1487.1713439999999,204.0,4.519940916,1.0,85.0,1.883308715,62.0,67.0,0.507936508,0.293478261,67096.0,844.0856721000001,64850.0,-0.189179756,1269.0,177.0,150.0,0.0,32.03840473,14561.0,15778.0,-1217.0,22275.0,24463.0,-2188.0,18877.0,20087.0,-1210.0,333.0,376.0,-43.0,495.0,567.0,-72.0
9766,Blue,53.93333333,1.0,12.0,14.0,30.0,12.0,14.0,0.0,0.0,1.0,4.01755,0.22249691,0.259579728,0.48207663799999995,1.0,17.93235,4.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,12.8043,1.0,15.34353333,0.0,1.0,11.0,5.0,0.0,28.81691667,2.0,2.0,107119.0,1986.1372059999999,256.0,4.746600742,1.0,154.0,2.8553770089999997,64.0,68.0,0.6302521010000001,0.31972789100000004,100465.0,1225.212608,97893.0,0.09760226300000001,1489.0,333.0,178.0,54.0,33.78244747,14816.0,15141.0,-325.0,23914.0,24021.0,-107.0,18460.0,17800.0,660.0,324.0,302.0,22.0,509.0,489.0,20.0
9767,Red,53.93333333,0.0,14.0,12.0,31.0,14.0,12.0,1.0,1.0,0.0,4.01755,0.259579728,0.22249691,0.48207663799999995,0.0,17.93235,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,12.8043,0.0,15.34353333,1.0,0.0,5.0,11.0,1.0,28.81691667,2.0,2.0,98333.0,1823.232386,315.0,5.840543881,1.0,116.0,2.1508034609999997,110.0,113.0,0.644736842,0.273504274,91699.0,1062.678616,88783.0,-0.09760226300000001,1575.0,213.0,150.0,28.0,33.15203956,15141.0,14816.0,325.0,24021.0,23914.0,107.0,17800.0,18460.0,-660.0,302.0,324.0,-22.0,489.0,509.0,-20.0
9778,Blue,36.01666667,1.0,14.0,6.0,41.0,14.0,6.0,0.0,0.0,1.0,5.892183332999999,0.38870893100000004,0.16658954199999998,0.555298473,0.0,13.73643333,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.62175,0.0,13.29936667,0.0,0.0,8.0,4.0,0.0,23.44088333,1.0,1.0,69914.0,1941.1568719999998,133.0,3.692734845,1.0,59.0,1.638130495,45.0,48.0,0.5,0.28571428600000004,66794.0,1204.270245,57700.0,-0.042408821,1066.0,217.0,155.0,17.0,35.62239704,14620.0,16124.0,-1504.0,22440.0,25846.0,-3406.0,19003.0,19533.0,-530.0,323.0,366.0,-43.0,509.0,574.0,-65.0
9779,Red,36.01666667,0.0,6.0,14.0,15.0,6.0,14.0,1.0,1.0,0.0,5.892183332999999,0.16658954199999998,0.38870893100000004,0.555298473,1.0,13.73643333,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,19.62175,1.0,13.29936667,1.0,1.0,4.0,8.0,1.0,23.44088333,1.0,1.0,77993.0,2165.46969,145.0,4.025913929,1.0,53.0,1.471540953,45.0,54.0,0.52,0.325301205,62128.0,1074.719112,60200.0,0.042408821,1114.0,210.0,138.0,8.0,36.76075891,16124.0,14620.0,1504.0,25846.0,22440.0,3406.0,19533.0,19003.0,530.0,366.0,323.0,43.0,574.0,509.0,65.0
9790,Blue,35.23333333,0.0,8.0,14.0,24.0,8.0,14.0,0.0,0.0,1.0,5.426616667,0.22705771100000002,0.397350993,0.624408704,0.0,9.880966667000001,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65986667,0.0,12.61498333,0.0,0.0,6.0,9.0,1.0,28.8889,1.0,0.0,56641.0,1607.596973,127.0,3.6045411539999996,1.0,51.0,1.447492904,42.0,50.0,0.43181818200000005,0.260273973,60949.0,1078.756859,58450.0,-0.018644068,997.0,213.0,169.0,8.0,34.34247871,14628.0,16132.0,-1504.0,22405.0,25803.0,-3398.0,18429.0,20086.0,-1657.0,323.0,325.0,-2.0,538.0,549.0,-11.0
9791,Red,35.23333333,1.0,14.0,8.0,40.0,14.0,8.0,1.0,1.0,0.0,5.426616667,0.397350993,0.22705771100000002,0.624408704,1.0,9.880966667000001,4.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,11.65986667,1.0,12.61498333,1.0,1.0,9.0,6.0,0.0,28.8889,0.0,1.0,77703.0,2205.3831600000003,147.0,4.17218543,1.0,62.0,1.759697256,40.0,48.0,0.704545455,0.373493976,65660.0,1212.4654679999999,59550.0,0.018644068,1070.0,204.0,142.0,4.0,36.1589404,16132.0,14628.0,1504.0,25803.0,22405.0,3398.0,20086.0,18429.0,1657.0,325.0,323.0,2.0,549.0,538.0,11.0
9802,Blue,44.2,0.0,4.0,4.0,10.0,4.0,4.0,0.0,0.0,1.0,6.006883332999999,0.09049773800000001,0.09049773800000001,0.180995475,0.0,19.37253333,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.83075,0.0,11.82661667,0.0,0.0,5.0,11.0,0.0,33.42343333,0.0,2.0,49496.0,1119.819005,202.0,4.570135747,1.0,66.0,1.49321267,55.0,58.0,0.42105263200000004,0.224719101,73605.0,1022.0950230000001,68383.0,-0.05603092900000001,1356.0,261.0,189.0,13.0,36.58371041,14898.0,16028.0,-1130.0,22347.0,24537.0,-2190.0,18835.0,19575.0,-740.0,339.0,352.0,-13.0,537.0,542.0,-5.0
9803,Red,44.2,1.0,4.0,4.0,12.0,4.0,4.0,1.0,1.0,0.0,6.006883332999999,0.09049773800000001,0.09049773800000001,0.180995475,1.0,19.37253333,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12.83075,1.0,11.82661667,1.0,1.0,11.0,5.0,1.0,33.42343333,2.0,0.0,80573.0,1822.9185519999999,183.0,4.140271493,1.0,99.0,2.239819005,51.0,55.0,0.677419355,0.362068966,78585.0,1134.7647060000002,72325.0,0.05603092900000001,1254.0,270.0,190.0,10.0,34.47963801,16028.0,14898.0,1130.0,24537.0,22347.0,2190.0,19575.0,18835.0,740.0,352.0,339.0,13.0,542.0,537.0,5.0
9814,Blue,62.15,0.0,24.0,21.0,57.0,24.0,21.0,0.0,0.0,1.0,2.4716,0.38616251,0.33789219600000003,0.724054706,0.0,8.593466667000001,5.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,11.14938333,1.0,11.52071667,1.0,1.0,4.0,11.0,1.0,24.98726667,1.0,4.0,134800.0,2168.946098,204.0,3.282381335,1.0,122.0,1.962992759,62.0,62.0,0.543478261,0.327272727,110382.0,1141.88576,115430.0,-0.035200599,1689.0,363.0,245.0,28.0,33.01689461,16612.0,17351.0,-739.0,27173.0,26254.0,919.0,17962.0,17843.0,119.0,289.0,309.0,-20.0,485.0,516.0,-31.0
